Price,Area,Location,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,ClubHouse,24X7Security,PowerBackup,CarParking,Children'splayarea,LiftAvailable,price_per_sqft
11600000,1691.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,1,0,1,0,1,1,6859.846244825547
3800000,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,3800.0
8200000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,1,0,1,0,1,1,6655.8441558441555
11500000,1691.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,1,0,1,0,1,1,6800.709639266706
4000000,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,4000.0
3847999,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,3847.999
10000000,1482.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,1,0,1,0,1,1,6747.638326585695
10000000,1482.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,1,0,1,0,1,1,6747.638326585695
8300000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,1,0,1,0,1,1,6737.012987012987
12000000,1691.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,1,0,1,0,1,1,7096.392667060911
3835000,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,3835.0
8300000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,1,0,1,0,1,1,6737.012987012987
8100000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,1,0,1,0,1,1,6574.675324675325
3825000,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,3825.0
3865000,1000.0,Devanahalli,2,1,1,1,1,1,1,1,1,1,1,1,1,3865.0
3900000,1005.0,Bommasandra,2,1,0,1,1,1,1,1,1,1,1,1,1,3880.597014925373
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
4000000,1000.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,4000.0
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
4100000,1050.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3904.7619047619046
13400000,1600.0,Narayanapura on Hennur Main Road,3,1,0,1,1,1,1,1,0,1,1,1,1,8375.0
13500000,1600.0,Narayanapura on Hennur Main Road,3,1,0,1,1,1,1,1,0,1,1,1,1,8437.5
13500000,1500.0,Narayanapura on Hennur Main Road,3,1,0,1,1,1,1,1,0,1,1,1,1,9000.0
8450000,1300.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6500.0
7995000,1230.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6500.0
8874000,1305.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6800.0
7767000,1195.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6499.581589958159
8450000,1300.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6500.0
13899999,1545.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8996.763106796116
20099999,2240.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8973.213839285714
15700000,1750.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8971.42857142857
15700000,1750.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8971.42857142857
9800000,1520.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,6447.368421052632
7650000,1180.0,Nayandahalli,2,0,0,1,1,1,1,1,1,1,1,1,1,6483.050847457627
7200000,1180.0,Nayandahalli,2,0,0,1,1,1,1,1,1,1,1,1,1,6101.6949152542375
10200000,1520.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,6710.526315789473
12800000,1933.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,6621.831350232799
12600000,1826.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,6900.328587075575
13600000,1749.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,7775.871926815323
12600000,1749.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,7204.116638078902
12600000,1749.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,7204.116638078902
12400000,1739.0,Nayandahalli,3,0,0,1,1,1,1,1,1,1,1,1,1,7130.534790109258
10900000,1691.0,Junnasandra,3,0,0,1,1,1,0,1,1,1,1,1,1,6445.89000591366
14000000,2170.0,Junnasandra,3,0,0,1,1,1,0,1,1,1,1,1,1,6451.612903225807
10900000,1691.0,Junnasandra,3,0,0,1,1,1,0,1,1,1,1,1,1,6445.89000591366
4751000,1145.0,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,0,1,1,0,1,1,4149.344978165939
4565000,1100.0,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,0,1,1,0,1,1,4150.0
9222000,1590.0,RR Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,5800.0
8874000,1305.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6800.0
8450000,1300.0,Muneshwara Nagar,3,0,0,1,1,0,1,1,0,1,0,1,1,6500.0
13899999,1545.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8996.763106796116
15500000,1730.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8959.537572254336
9000000,1480.0,R T  Nagar,3,1,0,1,1,0,0,1,0,1,0,1,1,6081.081081081081
13899999,1545.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8996.763106796116
11399999,1865.0,Kuvempu Layout on Hennur Main Road,3,1,0,1,1,1,1,1,1,1,1,1,1,6112.6
11200000,1865.0,Kuvempu Layout on Hennur Main Road,3,1,0,1,1,1,1,1,1,1,1,1,1,6005.361930294906
11500000,1865.0,Kuvempu Layout on Hennur Main Road,3,1,0,1,1,1,1,1,1,1,1,1,1,6166.219839142092
7600000,1241.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,6124.093473005641
7300000,1232.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,5925.324675324675
7450000,1221.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,6101.556101556102
7300000,1220.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,5983.606557377049
7000000,1210.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,5785.123966942148
7950000,1375.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,5781.818181818182
8350000,1368.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,6103.801169590643
8250000,1375.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,6000.0
8050000,1368.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,5884.502923976608
7800000,1366.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,5710.102489019034
7800000,1358.0,Begur,3,0,1,1,1,1,1,1,1,1,1,1,1,5743.740795287187
7800000,1241.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,6285.25382755842
7450000,1232.0,Begur,2,0,1,1,1,1,1,1,1,1,1,1,1,6047.077922077922
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
4000000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3791.4691943127964
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
4100000,1055.0,Bommasandra,4,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
4100000,1020.0,Bommasandra,2,1,0,1,1,1,1,1,1,1,1,1,1,4019.607843137255
4200000,1055.0,Bommasandra,2,0,0,1,1,1,1,1,1,1,1,1,1,3981.042654028436
3735000,920.0,Bommasandra,1,0,0,1,1,1,1,1,1,1,1,1,1,4059.782608695652
3735000,920.0,Jigani,1,0,0,1,1,0,0,0,0,1,0,1,1,4059.782608695652
3735000,920.0,Bommasandra,1,0,0,1,1,0,0,0,0,1,0,1,1,4059.782608695652
5050000,1260.0,Bommasandra,2,0,0,1,1,0,0,0,0,1,0,1,1,4007.936507936508
5100000,1260.0,Bommasandra,3,1,0,1,1,1,1,1,1,1,1,1,1,4047.6190476190477
4000000,1015.0,Bommasandra,2,1,0,1,1,1,1,1,1,1,1,1,1,3940.886699507389
4200000,1055.0,Bommasandra,2,1,0,1,1,1,1,1,1,1,1,1,1,3981.042654028436
5075000,1280.0,Bommasandra,3,1,0,1,1,1,1,1,1,1,1,1,1,3964.84375
3975000,1005.0,Bommasandra,2,1,0,0,0,0,0,0,0,0,0,0,0,3955.223880597015
4000000,1005.0,Bommasandra,2,1,0,1,1,1,1,1,1,1,1,1,1,3980.0995024875624
4100000,1055.0,Bommasandra,2,0,0,0,0,0,0,0,0,0,0,0,0,3886.2559241706163
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
5100000,1280.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3984.375
4100000,1055.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3886.2559241706163
4100000,1053.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3893.6372269705603
4100000,1054.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3889.943074003795
5300000,1361.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3894.195444526084
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
15700000,1750.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8971.42857142857
2876000,788.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.746192893401
2620000,718.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.025069637883
3668000,1005.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.7512437810947
4100000,1054.0,Bommasandra,2,1,0,1,0,0,0,0,0,1,1,0,1,3889.943074003795
5300000,1361.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3894.195444526084
5300000,1365.0,Bommasandra,3,1,0,1,0,0,0,0,0,1,1,0,1,3882.7838827838827
15700000,1750.0,BTM Layout,3,0,1,1,1,1,1,1,1,1,1,1,1,8971.42857142857
2876000,788.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.746192893401
2620000,718.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.025069637883
3668000,1005.0,Electronic City Phase 2,2,0,1,1,1,1,1,1,1,1,1,1,1,3649.7512437810947
4861000,1332.0,Electronic City Phase 2,3,0,1,1,1,1,1,1,1,1,1,1,1,3649.3993993993995
4880000,1122.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.376114081996
4900000,1215.0,Kadugodi Industrial Area,2,0,0,1,1,0,0,1,0,1,0,1,1,4032.9218106995886
10500000,1482.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,0,0,0,0,0,0,7085.0202429149795
9614000,1346.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,0,0,0,0,0,0,7142.644873699852
8800000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,0,0,0,0,0,0,7142.857142857143
5933000,1745.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,0,1,1,3400.0
5644000,1660.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,0,1,1,3400.0
11900000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6432.4324324324325
11800000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6378.378378378378
12200000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6594.594594594595
12100000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6540.540540540541
12500000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6756.756756756757
12100000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6540.540540540541
12300000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6648.648648648648
11500000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6216.216216216216
11900000,1850.0,Kudlu,3,0,0,1,1,1,1,1,1,1,1,1,1,6432.4324324324325
4854000,1116.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.462365591397
5561000,1209.0,Kannur on Thanisandra Main Road,2,0,0,1,0,0,0,0,0,0,0,1,0,4599.669148056245
5694000,1238.0,Kannur on Thanisandra Main Road,2,0,0,1,0,0,0,0,0,0,0,1,0,4599.35379644588
5750000,1250.0,Kannur on Thanisandra Main Road,2,0,0,1,0,0,0,0,0,0,0,1,0,4600.0
5497000,1195.0,Kannur on Thanisandra Main Road,2,0,0,1,0,0,0,0,0,0,0,1,0,4600.0
5625000,1223.0,Kannur on Thanisandra Main Road,2,0,0,1,0,0,0,0,0,0,0,1,0,4599.345870809485
4815000,1107.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.59349593496
5050000,1161.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.698535745048
4619000,1062.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.340866290019
4785000,1100.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4350.0
7356000,1113.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6609.1644204851755
6916000,1040.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6650.0
7778000,1183.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6574.809805579036
7452000,1129.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6600.531443755536
7428000,1125.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6602.666666666667
7873999,1199.0,Kannur on Thanisandra Main Road,2,0,0,1,1,1,1,1,1,1,1,1,1,6567.138448707256
44900000,4450.0,Sahakar Nagar,4,0,0,1,1,1,0,0,1,1,0,1,1,10089.887640449439
43400000,4310.0,Sahakar Nagar,4,0,0,1,1,1,0,0,1,1,0,1,1,10069.605568445475
40300000,4000.0,Sahakar Nagar,4,0,0,1,1,1,0,0,1,1,0,1,1,10075.0
4972000,1143.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.956255468066
4737000,1089.0,Horamavu,2,0,0,1,0,0,0,0,1,1,0,1,1,4349.862258953168
8218000,1505.0,Electronic City Phase 2,3,0,0,1,1,1,1,1,1,1,1,1,1,5460.46511627907
8370999,1535.0,Electronic City Phase 2,3,0,0,1,1,1,1,1,1,1,1,1,1,5453.4195439739415
8039000,1470.0,Electronic City Phase 2,3,0,0,1,1,1,1,1,1,1,1,1,1,5468.707482993197
5868000,1045.0,Electronic City Phase 2,2,0,0,1,1,1,1,1,1,1,1,1,1,5615.311004784689
6021000,1075.0,Electronic City Phase 2,2,0,0,1,1,1,1,1,1,1,1,1,1,5600.930232558139
7194000,1290.0,Electronic City Phase 2,2,0,0,1,1,1,1,1,1,1,1,1,1,5576.7441860465115
7581000,1380.0,Electronic City Phase 2,2,0,0,1,1,1,1,1,1,1,1,1,1,5493.478260869565
8137000,1465.0,Electronic City Phase 2,3,0,0,1,1,1,1,1,1,1,1,1,1,5554.266211604096
19300000,1901.0,Marathahalli,3,0,0,1,1,0,1,1,1,1,1,1,1,10152.55128879537
30900000,3029.0,Marathahalli,3,0,0,1,1,0,1,1,1,1,1,1,1,10201.386596236382
17500000,1447.0,ITPL,3,0,0,1,1,1,1,1,1,1,1,1,1,12093.987560469937
25000000,2293.0,ITPL,4,0,0,1,1,1,1,1,1,1,1,1,1,10902.747492368077
5500000,1170.0,Kothanur,2,0,0,1,0,0,0,0,0,1,0,0,0,4700.854700854701
9267000,1685.0,Sarjapur Road Wipro To Railway Crossing,3,0,1,1,1,1,1,1,1,0,1,1,0,5499.703264094956
8717000,1585.0,Sarjapur Road Wipro To Railway Crossing,3,0,1,1,1,1,1,1,1,0,1,1,0,5499.6845425867505
8045999,1463.0,Sarjapur Road Wipro To Railway Crossing,3,0,1,1,1,1,1,1,1,0,1,1,0,5499.657552973343
7631999,1482.0,Jakkur,3,0,0,1,1,1,0,1,0,0,1,1,0,5149.79689608637
6612000,1284.0,Jakkur,2,0,0,1,1,1,0,1,0,0,1,1,0,5149.532710280374
5443000,1057.0,Jakkur,2,0,0,1,1,1,0,1,0,0,1,1,0,5149.479659413434
5339000,1047.0,Thanisandra,2,0,0,1,1,1,0,0,1,1,1,1,1,5099.331423113658
5253000,1030.0,Thanisandra,2,0,0,1,1,1,0,0,1,1,1,1,1,5100.0
8088000,1586.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.621689785624
7073000,1387.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.495313626532
6395000,1254.0,Thanisandra,2,0,0,1,1,1,0,0,1,1,1,1,1,5099.681020733652
7272000,1426.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.579242636746
7109000,1394.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.713055954089
7293000,1430.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5100.0
7655000,1501.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.933377748168
6808000,1335.0,Thanisandra,3,0,0,1,1,1,0,0,1,1,1,1,1,5099.625468164794
11600000,1835.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6321.5258855585835
11700000,1850.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6324.324324324324
11700000,1860.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6290.322580645161
11200000,1765.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6345.609065155807
11500000,1830.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6284.153005464481
11000000,1730.0,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,1,1,6358.381502890174
8800000,1195.0,Varthur,2,0,0,1,1,1,1,1,1,1,1,1,1,7364.016736401673
15400000,2321.0,Varthur,3,0,0,1,1,1,1,1,1,1,1,1,1,6635.071090047393
7900000,1393.0,RR Nagar,3,0,0,1,1,1,0,1,0,1,1,1,1,5671.213208901651
16500000,1800.0,RMV Extension Stage 2,3,1,0,1,0,0,0,1,0,0,0,0,1,9166.666666666666
3024000,720.0,Kudlu,1,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
5250000,1250.0,Kudlu,2,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
5145000,1225.0,Kudlu,2,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
4998000,1190.0,Kudlu,2,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
5040000,1200.0,Kudlu,2,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
4620000,1100.0,Kudlu,2,0,0,1,0,0,0,0,1,1,0,1,1,4200.0
3420000,1140.0,Electronic City Phase 2,2,0,0,1,0,0,0,0,1,1,1,1,1,3000.0
2820000,940.0,Electronic City Phase 2,2,0,0,1,0,0,0,0,1,1,1,1,1,3000.0
3960000,1320.0,Electronic City Phase 2,3,0,0,1,0,0,0,0,1,1,1,1,1,3000.0
3479999,1160.0,Electronic City Phase 2,2,0,0,1,0,0,0,0,1,1,1,1,1,2999.9991379310345
2880000,960.0,Electronic City Phase 2,2,0,0,1,0,0,0,0,1,1,1,1,1,3000.0
3180000,1060.0,Electronic City Phase 2,2,0,0,1,0,0,0,0,1,1,1,1,1,3000.0
5100000,1140.0,Horamavu,2,0,0,1,0,0,0,1,1,1,0,1,1,4473.684210526316
8800000,1195.0,Varthur,2,0,0,1,1,1,1,1,1,1,1,1,1,7364.016736401673
15400000,2321.0,Varthur,3,0,0,1,1,1,1,1,1,1,1,1,1,6635.071090047393
11000000,1655.0,Varthur,3,0,0,1,1,1,1,1,1,1,1,1,1,6646.525679758308
5250000,1080.0,Krishnarajapura,2,0,0,0,0,0,0,0,0,0,0,0,0,4861.111111111111
8230000,1555.0,Kadugodi,3,1,0,1,1,1,1,1,1,1,0,1,1,5292.604501607717
5400000,960.0,Varthur,2,0,0,1,1,1,0,0,1,1,0,1,1,5625.0
5400000,1225.0,Krishnarajapura,2,0,0,0,0,0,0,0,0,0,0,0,0,4408.163265306122
8500000,1555.0,Kadugodi,3,1,0,1,1,1,1,1,1,1,0,1,1,5466.237942122187
8600000,1555.0,Kadugodi,3,1,0,1,1,1,1,1,1,1,0,1,1,5530.546623794212
10200000,1576.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6472.081218274112
11100000,1709.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6495.026331187829
10000000,1550.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6451.612903225807
11700000,1813.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6453.392167677882
11299999,1746.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6471.935280641466
11100000,1717.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6464.764123471171
10800000,1665.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6486.486486486487
10700000,1657.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6457.453228726615
11500000,1773.0,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,1,1,1,1,1,1,1,6486.181613085167
13100000,1846.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,0,0,0,0,0,0,7096.424702058505
10500000,1482.0,Narayanapura on Hennur Main Road,3,0,0,1,1,0,0,0,0,0,0,0,0,7085.0202429149795
9614000,1346.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,0,0,0,0,0,0,7142.644873699852
8800000,1232.0,Narayanapura on Hennur Main Road,2,0,0,1,1,0,0,0,0,0,0,0,0,7142.857142857143
26200000,2600.0,Marathahalli,4,0,0,1,1,0,1,1,1,1,1,1,1,10076.923076923076
36200000,3590.0,Marathahalli,4,0,0,1,1,0,1,1,1,1,1,1,1,10083.565459610028
37500000,3701.0,Marathahalli,4,0,0,1,1,0,1,1,1,1,1,1,1,10132.396649554175
31700000,3170.0,Marathahalli,4,0,0,1,1,0,1,1,1,1,1,1,1,10000.0
28400000,2807.0,Marathahalli,4,0,0,1,1,0,1,1,1,1,1,1,1,10117.563234770218
7262000,1462.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,1,1,1,1,1,1,1,1,4967.168262653899
6659999,1172.0,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,1,1,1,1,1,1,1,1,5682.59300341297
8087000,1478.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,1,1,1,1,1,1,1,1,5471.5832205683355
6213000,1251.0,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,1,1,1,1,1,1,1,1,4966.4268585131895
7840000,1589.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,1,1,1,1,1,1,1,1,4933.920704845815
8897000,1629.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,1,1,1,1,1,1,1,1,5461.632903621854
7262000,1462.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,1,1,1,1,1,1,1,1,4967.168262653899
29300000,3012.0,JP Nagar Phase 7,4,0,0,0,1,0,0,1,0,1,0,1,1,9727.755644090306
9999000,1901.0,RR Nagar,3,0,0,1,1,1,1,1,1,1,1,1,1,5259.863229879011
25500000,1839.0,Koramangala,3,0,0,1,1,0,0,1,1,1,1,1,1,13866.231647634584
34000000,2461.0,Koramangala,4,0,0,1,1,0,0,1,1,1,1,1,1,13815.522145469322
17500000,1249.0,Koramangala,2,0,0,1,1,0,0,1,1,1,1,1,1,14011.20896717374
34500000,2503.0,Koramangala,4,0,0,1,1,0,0,1,1,1,1,1,1,13783.459848182181
19500000,1385.0,Koramangala,2,0,0,1,1,0,0,1,1,1,1,1,1,14079.42238267148
8800000,1195.0,Varthur,2,0,0,1,1,1,1,1,1,1,1,1,1,7364.016736401673
15400000,2321.0,Varthur,3,0,0,1,1,1,1,1,1,1,1,1,1,6635.071090047393
11000000,1655.0,Varthur,3,0,0,1,1,1,1,1,1,1,1,1,1,6646.525679758308
9277000,1275.0,Bommanahalli,2,0,1,1,1,1,1,1,1,1,1,1,0,7276.078431372549
11600000,1615.0,Bommanahalli,3,0,1,1,1,1,1,1,1,1,1,1,0,7182.66253869969
10900000,1515.0,Bommanahalli,3,0,1,1,1,1,1,1,1,1,1,1,0,7194.7194719471945
10500000,1455.0,Bommanahalli,3,0,1,1,1,1,1,1,1,1,1,1,0,7216.494845360825
9859000,1360.0,Bommanahalli,3,0,1,1,1,1,1,1,1,1,1,1,0,7249.264705882353
4550000,1011.0,ITPL,1,0,0,1,1,1,1,1,1,1,1,1,1,4500.494559841741
40400000,3517.0,Konanakunte,4,0,0,1,1,1,1,1,1,1,1,1,1,11487.06283764572
33100000,2883.0,Konanakunte,3,0,0,1,1,1,1,1,1,1,1,1,1,11481.09608047173
40199999,3498.0,Konanakunte,4,0,0,1,1,1,1,1,1,1,1,1,1,11492.281017724414
41600000,3621.0,Konanakunte,4,0,0,1,1,1,1,1,1,1,1,1,1,11488.539077602873
33600000,2929.0,Konanakunte,3,0,0,1,1,1,1,1,1,1,1,1,1,11471.491976783886
32000000,2791.0,Konanakunte,3,0,0,1,1,1,1,1,1,1,1,1,1,11465.42457900394
5771000,1178.0,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,0,0,1,1,0,0,1,0,4898.9813242784385
6412000,1309.0,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,0,0,1,1,0,0,1,0,4898.395721925133
8362000,1707.0,Kanakapura Road Beyond Nice Ring Road,3,0,0,1,1,0,0,1,1,0,0,1,0,4898.652606912712
6388000,1304.0,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,0,0,1,1,0,0,1,0,4898.773006134969
3747000,765.0,Kanakapura Road Beyond Nice Ring Road,1,0,0,1,1,0,0,1,1,0,0,1,0,4898.0392156862745
